transaction_id,date,time,day_of_week,fraud_type,fraud_lure,amount_inr,upi_app,transaction_type,sender_upi_id,receiver_upi_id,linked_bank,victim_state,victim_age_group,victim_gender,victim_occupation,device_type,first_time_upi_user,pin_otp_shared,report_delay,reported_to_cybercrime_portal,recovery_status,is_fraud
TXN631689285641,13-02-2024,09:12:15,Tuesday,QR Code Swap,KYC Update Required,7500,PhonePe,P2M,user7249@axl,user5918@apl,Other,Maharashtra,26-35,Female,Salaried Employee,Android,No,No,6-24 hours,No,Not Recovered,1
TXN522509440142,04-09-2023,15:11:16,Monday,Vishing,Prize/Lottery Win,3150,PhonePe,P2M,acct6043@okhdfcbank,acct1636@okhdfcbank,SBI,Uttar Pradesh,36-45,Male,Self-employed/Business,Android,No,No,6-24 hours,No,Not Recovered,1
TXN833140057272,29-04-2024,21:10:12,Monday,SIM Swap,Electricity Bill Disconnection,99250,Google Pay,P2M,pay5281@paytm,pay5166@oksbi,Other,Gujarat,36-45,Male,Salaried Employee,iOS,No,No,< 1 hour,No,Partially Recovered,1
TXN904481643507,07-12-2024,15:42:53,Saturday,Phishing,Job Offer/Part-time Work,700,Google Pay,Collect Request,acct2456@okhdfcbank,mb6642@okicici,SBI,Andhra Pradesh,56-65,Male,Retired,Android,No,Yes,1-6 hours,No,Not Recovered,1
TXN335425928472,01-01-2024,18:59:47,Monday,Vishing,Electricity Bill Disconnection,2700,Google Pay,P2M,pay4292@okaxis,pay4143@ybl,Kotak Mahindra Bank,West Bengal,18-25,Male,Self-employed/Business,Android,No,Yes,6-24 hours,Yes,Not Recovered,1
TXN969826803572,23-05-2024,13:58:39,Thursday,Phishing,Customer Care Impersonation,5650,PhonePe,P2M,user7154@apl,txn8961@paytm,Bank of Baroda,Maharashtra,26-35,Male,Salaried Employee,Android,No,Yes,1-3 days,No,Not Recovered,1
TXN683552934230,11-03-2024,16:21:23,Monday,OTP Sharing,Refund Processing,3300,PhonePe,P2P,txn5072@ibl,acct8785@apl,HDFC Bank,West Bengal,56-65,Female,Self-employed/Business,Android,Yes,Yes,6-24 hours,No,Partially Recovered,1
TXN903590338399,28-05-2024,16:00:40,Tuesday,Remote Access Scam,Prize/Lottery Win,10250,Google Pay,P2M,acct5814@oksbi,pay9520@apl,ICICI Bank,Andhra Pradesh,56-65,Female,Retired,iOS,Yes,No,1-6 hours,No,Fully Recovered,1
TXN943460666223,03-05-2023,08:50:05,Wednesday,Vishing,Job Offer/Part-time Work,9500,BHIM,P2M,txn4610@ybl,acct3016@okicici,HDFC Bank,Odisha,36-45,Female,Daily Wage Worker,Android,Yes,No,6-24 hours,No,Not Recovered,1
TXN418324464518,29-09-2024,16:31:05,Sunday,SIM Swap,Loan Offer,2900,Google Pay,P2P,user2824@okhdfcbank,txn4082@okhdfcbank,Kotak Mahindra Bank,Bihar,46-55,Female,Student,Android,Yes,No,6-24 hours,No,Partially Recovered,1
TXN606172040665,07-11-2024,12:54:20,Thursday,Remote Access Scam,Delivery Agent Scam,5001,PhonePe,P2P,txn3370@ybl,pay9189@paytm,Canara Bank,Maharashtra,36-45,Male,Salaried Employee,Feature Phone,Yes,No,6-24 hours,Yes,Not Recovered,1
TXN330711754554,29-08-2023,16:09:47,Tuesday,OTP Sharing,Investment Scheme,21500,Google Pay,P2P,pay1861@okicici,acct7419@ybl,Axis Bank,Karnataka,26-35,Male,Salaried Employee,Android,No,Yes,1-6 hours,Yes,Under Investigation,1
TXN881403051485,04-02-2025,21:10:01,Tuesday,Fake Collect Request,Refund Processing,4800,PhonePe,P2M,txn8496@okicici,mb3253@paytm,Other,Rajasthan,26-35,Male,Student,Android,No,No,< 1 hour,No,Not Recovered,1
TXN229074384926,13-03-2025,14:57:09,Thursday,Phishing,Digital Arrest Threat,13200,Google Pay,P2M,mb6545@axl,pay7619@oksbi,SBI,Gujarat,18-25,Female,Self-employed/Business,Feature Phone,No,Yes,1-3 days,Yes,Fully Recovered,1
TXN347002489010,05-05-2023,08:25:31,Friday,Vishing,Delivery Agent Scam,6400,Google Pay,P2M,user8856@ybl,user3967@axl,Yes Bank,Andhra Pradesh,26-35,Female,Salaried Employee,Android,Yes,Yes,6-24 hours,Yes,Not Recovered,1
TXN925166680433,08-08-2024,23:44:27,Thursday,Vishing,KYC Update Required,1150,PhonePe,Collect Request,pay2922@okicici,mb3948@okaxis,Axis Bank,Karnataka,56-65,Female,Retired,Android,No,No,6-24 hours,No,Not Recovered,1
TXN822814635507,20-10-2024,13:20:07,Sunday,Phishing,Refund Processing,6300,PhonePe,P2P,mb8289@okicici,mb9035@ibl,Other,Karnataka,26-35,Female,Farmer,Android,No,No,6-24 hours,Yes,Not Recovered,1
TXN517731415907,17-09-2024,21:22:38,Tuesday,Fake Collect Request,Prize/Lottery Win,700,PhonePe,Collect Request,pay7554@paytm,user5164@axl,SBI,Andhra Pradesh,18-25,Male,Student,Android,Yes,No,1-6 hours,Yes,Partially Recovered,1
TXN684650796321,12-03-2025,08:13:04,Wednesday,Fake Collect Request,Electricity Bill Disconnection,4600,Google Pay,Collect Request,user9984@axl,user6396@okhdfcbank,ICICI Bank,Gujarat,26-35,Male,Farmer,Android,Yes,No,6-24 hours,No,Not Recovered,1
TXN398721599284,06-04-2024,21:49:17,Saturday,Phishing,Impersonation of Known Person,14500,PhonePe,P2P,mb2623@okaxis,pay6210@axl,SBI,Karnataka,26-35,Female,Self-employed/Business,iOS,No,No,1-3 days,No,Not Recovered,1
TXN373922397667,03-10-2023,11:47:43,Tuesday,Remote Access Scam,Loan Offer,9850,PhonePe,P2M,mb7852@paytm,pay8191@ibl,Punjab National Bank,Haryana,26-35,Female,Student,Android,Yes,No,1-6 hours,No,Fully Recovered,1
TXN645158433677,23-07-2024,14:17:27,Tuesday,Fake Collect Request,Investment Scheme,23350,PhonePe,P2M,user7946@apl,pay8858@paytm,Punjab National Bank,Maharashtra,36-45,Male,Salaried Employee,Android,Yes,No,< 1 hour,Yes,Not Recovered,1
TXN592234921273,09-09-2024,17:43:56,Monday,Fake Collect Request,Loan Offer,550,Google Pay,P2M,pay9577@oksbi,pay2230@ibl,HDFC Bank,Tamil Nadu,56-65,Female,Farmer,iOS,No,No,1-3 days,No,Fully Recovered,1
TXN808494089748,15-08-2023,14:03:27,Tuesday,QR Code Swap,Refund Processing,750,Paytm,Collect Request,mb1580@paytm,mb8999@okaxis,ICICI Bank,Uttar Pradesh,36-45,Female,Salaried Employee,Android,No,No,6-24 hours,No,Not Recovered,1
TXN500717377609,30-03-2024,00:29:21,Saturday,Vishing,KYC Update Required,1200,PhonePe,P2M,acct3984@apl,txn2780@paytm,Axis Bank,Haryana,26-35,Male,Salaried Employee,Android,Yes,Yes,6-24 hours,No,Not Recovered,1
TXN978301774979,01-02-2025,20:10:08,Saturday,Vishing,Customer Care Impersonation,3450,PhonePe,P2P,pay6322@axl,mb7370@okicici,HDFC Bank,Haryana,46-55,Male,Student,Android,Yes,Yes,3-7 days,No,Under Investigation,1
TXN227847121583,22-07-2023,22:50:01,Saturday,Phishing,Loan Offer,2050,PhonePe,Collect Request,txn5052@axl,pay8764@okhdfcbank,ICICI Bank,Madhya Pradesh,26-35,Female,Self-employed/Business,Android,Yes,Yes,1-3 days,Yes,Not Recovered,1
TXN569595308145,18-03-2025,18:39:11,Tuesday,Phishing,Impersonation of Known Person,45600,PhonePe,Collect Request,acct2005@apl,acct1846@ybl,ICICI Bank,Andhra Pradesh,26-35,Male,Salaried Employee,Android,No,Yes,< 1 hour,Yes,Not Recovered,1
TXN461336921845,22-07-2023,10:17:22,Saturday,OTP Sharing,Refund Processing,2200,PhonePe,P2P,txn6920@apl,mb7088@oksbi,Punjab National Bank,Telangana,18-25,Female,Salaried Employee,Android,No,Yes,6-24 hours,Yes,Not Recovered,1
TXN270599405826,25-01-2025,10:37:24,Saturday,Phishing,Prize/Lottery Win,1800,Paytm,P2M,user3094@oksbi,acct5137@apl,Bank of Baroda,Gujarat,18-25,Female,Salaried Employee,Feature Phone,No,Yes,6-24 hours,No,Not Recovered,1
TXN280710686831,21-03-2024,21:28:40,Thursday,OTP Sharing,Refund Processing,27200,Google Pay,P2P,acct9344@axl,mb7393@axl,Other,Delhi,36-45,Female,Farmer,Android,No,Yes,< 1 hour,Yes,Under Investigation,1
TXN396923851219,12-12-2024,10:11:00,Thursday,Phishing,Prize/Lottery Win,1950,Google Pay,P2M,user5079@oksbi,mb2903@okaxis,Yes Bank,Karnataka,56-65,Male,Salaried Employee,Android,Yes,Yes,< 1 hour,No,Not Recovered,1
TXN958731538802,24-01-2025,11:38:23,Friday,Vishing,Electricity Bill Disconnection,86000,PhonePe,Collect Request,mb2743@axl,txn4377@paytm,SBI,Maharashtra,18-25,Female,Homemaker,Android,No,No,1-6 hours,Yes,Not Recovered,1
TXN439392813872,12-11-2023,11:13:37,Sunday,Fake Collect Request,KYC Update Required,37950,PhonePe,Collect Request,pay3911@axl,mb4077@okhdfcbank,SBI,Telangana,26-35,Female,Retired,Android,No,No,1-6 hours,No,Not Recovered,1
TXN115460323983,25-08-2023,07:15:29,Friday,Social Engineering,Customer Care Impersonation,56550,PhonePe,P2P,user2742@apl,txn2392@oksbi,SBI,Gujarat,18-25,Female,Retired,Android,Yes,No,3-7 days,No,Not Recovered,1
TXN569124997593,21-08-2023,13:36:57,Monday,QR Code Swap,KYC Update Required,1200,PhonePe,P2M,acct3414@ibl,txn4700@axl,SBI,Rajasthan,26-35,Male,Salaried Employee,Android,Yes,No,1-3 days,Yes,Not Recovered,1
TXN833980350992,04-03-2025,20:52:57,Tuesday,Phishing,Refund Processing,700,PhonePe,P2P,txn5702@ibl,user5441@paytm,Other,Maharashtra,66+,Male,Salaried Employee,Android,Yes,Yes,1-6 hours,Yes,Not Recovered,1
TXN241711465331,06-02-2025,12:16:51,Thursday,Social Engineering,Customer Care Impersonation,22900,Google Pay,P2P,pay7308@ibl,txn9097@axl,Bank of Baroda,Karnataka,56-65,Male,Self-employed/Business,iOS,Yes,Yes,< 1 hour,No,Not Recovered,1
TXN358072774592,05-08-2024,17:26:38,Monday,SIM Swap,Job Offer/Part-time Work,4700,Google Pay,P2M,txn1046@oksbi,user6937@apl,HDFC Bank,Bihar,26-35,Male,Homemaker,Android,Yes,No,6-24 hours,No,Partially Recovered,1
TXN157430946470,29-07-2024,22:58:07,Monday,Phishing,Prize/Lottery Win,2550,BHIM,Collect Request,user2208@paytm,mb3591@okaxis,Canara Bank,Maharashtra,18-25,Female,Salaried Employee,Android,Yes,No,3-7 days,Yes,Not Recovered,1
TXN292204652392,29-08-2023,12:05:15,Tuesday,Phishing,Refund Processing,8400,Google Pay,P2M,mb3627@okaxis,acct7940@paytm,ICICI Bank,Telangana,26-35,Female,Homemaker,Android,No,Yes,6-24 hours,Yes,Not Recovered,1
TXN863716304869,19-10-2024,17:16:58,Saturday,Fake Collect Request,KYC Update Required,2950,Google Pay,Collect Request,acct8821@ibl,acct7233@okicici,SBI,Rajasthan,18-25,Female,Salaried Employee,Android,No,No,1-6 hours,No,Partially Recovered,1
TXN720923949300,26-05-2023,19:41:27,Friday,Phishing,KYC Update Required,650,PhonePe,P2P,user8926@okaxis,user6154@okhdfcbank,SBI,Uttar Pradesh,46-55,Male,Daily Wage Worker,Android,Yes,Yes,1-6 hours,No,Not Recovered,1
TXN417988247295,11-02-2024,00:22:48,Sunday,Vishing,Refund Processing,2800,PhonePe,P2M,pay3482@paytm,user2528@oksbi,IndusInd Bank,Maharashtra,26-35,Male,Self-employed/Business,Android,Yes,No,1-3 days,No,Not Recovered,1
TXN768341524069,07-11-2023,19:41:09,Tuesday,SIM Swap,Delivery Agent Scam,1550,Paytm,P2P,user3496@paytm,user1244@okicici,HDFC Bank,Delhi,46-55,Female,Retired,Android,Yes,No,6-24 hours,No,Fully Recovered,1
TXN635018636281,11-02-2024,15:51:50,Sunday,Social Engineering,KYC Update Required,8750,PhonePe,P2P,user6955@ybl,acct7701@okicici,SBI,Maharashtra,56-65,Male,Salaried Employee,iOS,No,Yes,6-24 hours,No,Not Recovered,1
TXN540535369915,25-06-2024,12:54:39,Tuesday,Remote Access Scam,Digital Arrest Threat,4800,Amazon Pay,P2P,user4654@axl,acct2531@ibl,SBI,Rajasthan,26-35,Female,Homemaker,iOS,Yes,No,6-24 hours,Yes,Not Recovered,1
TXN260932285204,21-07-2024,13:34:57,Sunday,Fake UPI App,Refund Processing,850,Google Pay,P2P,pay6245@okaxis,mb7230@okaxis,HDFC Bank,Gujarat,56-65,Female,Self-employed/Business,Feature Phone,Yes,No,6-24 hours,Yes,Not Recovered,1
TXN572023957025,05-04-2024,19:30:13,Friday,Phishing,Customer Care Impersonation,49850,PhonePe,P2P,txn5864@okicici,pay6722@axl,HDFC Bank,Andhra Pradesh,26-35,Female,Retired,Android,No,Yes,6-24 hours,Yes,Not Recovered,1
TXN263269689004,06-08-2024,13:44:50,Tuesday,Phishing,Prize/Lottery Win,15800,Google Pay,Collect Request,acct3416@paytm,txn2861@axl,Bank of Baroda,Haryana,36-45,Female,Salaried Employee,Android,No,Yes,6-24 hours,No,Partially Recovered,1
TXN503788648868,26-12-2023,14:00:28,Tuesday,Remote Access Scam,Customer Care Impersonation,45800,PhonePe,Collect Request,txn1265@ybl,txn9226@okhdfcbank,Axis Bank,Rajasthan,66+,Male,Self-employed/Business,Android,Yes,No,1-6 hours,No,Under Investigation,1
TXN781620297617,17-03-2025,14:29:26,Monday,QR Code Swap,Refund Processing,4200,Paytm,P2M,user2435@okhdfcbank,user1269@axl,Axis Bank,Rajasthan,66+,Male,Self-employed/Business,Android,No,No,1-6 hours,No,Not Recovered,1
TXN875863763386,16-07-2023,14:48:39,Sunday,Social Engineering,Delivery Agent Scam,1400,Paytm,P2P,acct1124@ibl,pay9315@ybl,Axis Bank,Delhi,46-55,Female,Retired,Android,Yes,No,3-7 days,No,Not Recovered,1
TXN312134286195,31-12-2023,20:16:19,Sunday,Fake UPI App,Delivery Agent Scam,16800,PhonePe,P2P,mb7444@okaxis,mb8030@okicici,Yes Bank,Andhra Pradesh,18-25,Female,Homemaker,Android,Yes,No,1-6 hours,No,Not Recovered,1
TXN110468643670,11-01-2025,12:46:11,Saturday,QR Code Swap,Delivery Agent Scam,2650,Google Pay,P2M,mb3507@okaxis,mb9907@okhdfcbank,Yes Bank,Rajasthan,18-25,Female,Salaried Employee,Android,Yes,No,6-24 hours,Yes,Fully Recovered,1
TXN739884834330,06-11-2024,12:47:46,Wednesday,Phishing,Investment Scheme,4600,PhonePe,P2P,user2817@paytm,mb3010@okhdfcbank,Bank of Baroda,Madhya Pradesh,26-35,Female,Self-employed/Business,iOS,Yes,Yes,1-6 hours,Yes,Not Recovered,1
TXN297154624707,24-08-2023,10:57:11,Thursday,Phishing,Customer Care Impersonation,7950,Google Pay,P2P,mb1515@okhdfcbank,txn6681@paytm,Punjab National Bank,Haryana,26-35,Male,Self-employed/Business,Android,Yes,Yes,1-3 days,Yes,Not Recovered,1
TXN321111680438,19-12-2024,15:00:10,Thursday,Fake Collect Request,Investment Scheme,2500,Google Pay,P2P,user6710@apl,txn8652@paytm,SBI,Telangana,18-25,Male,Self-employed/Business,Android,Yes,No,1-6 hours,No,Partially Recovered,1
TXN766181893737,20-06-2024,14:25:59,Thursday,Phishing,Job Offer/Part-time Work,1900,PhonePe,P2M,acct8033@oksbi,mb6782@ibl,SBI,Punjab,46-55,Female,Homemaker,Android,Yes,Yes,6-24 hours,No,Not Recovered,1
TXN446945373205,07-01-2025,19:28:10,Tuesday,Social Engineering,Refund Processing,66600,Google Pay,Collect Request,user1157@ibl,user6388@oksbi,SBI,Tamil Nadu,26-35,Female,Self-employed/Business,Android,No,Yes,1-3 days,Yes,Not Recovered,1
TXN644613557750,20-07-2024,15:20:57,Saturday,Vishing,Investment Scheme,1100,PhonePe,P2M,acct1766@ybl,acct2953@okhdfcbank,Yes Bank,Tamil Nadu,36-45,Male,Daily Wage Worker,Android,Yes,Yes,1-6 hours,Yes,Partially Recovered,1
TXN896351699925,07-07-2024,09:20:37,Sunday,Vishing,KYC Update Required,7350,PhonePe,P2M,txn5500@ibl,txn7559@okhdfcbank,Other,Karnataka,46-55,Female,Student,Android,Yes,No,6-24 hours,Yes,Not Recovered,1
TXN507215650421,21-10-2024,18:31:39,Monday,Phishing,KYC Update Required,3850,Google Pay,Collect Request,mb1080@okaxis,txn1705@okhdfcbank,HDFC Bank,Delhi,36-45,Female,Salaried Employee,iOS,Yes,Yes,> 7 days,No,Partially Recovered,1
TXN639711040614,20-05-2023,22:04:16,Saturday,Vishing,Investment Scheme,8100,PhonePe,P2P,txn6274@paytm,pay2504@ybl,Kotak Mahindra Bank,Maharashtra,18-25,Male,Farmer,iOS,Yes,Yes,1-6 hours,Yes,Not Recovered,1
TXN447284436313,29-01-2024,17:22:35,Monday,Fake UPI App,KYC Update Required,4650,BHIM,P2P,txn8438@okicici,mb2731@okicici,SBI,Gujarat,26-35,Male,Salaried Employee,iOS,Yes,No,< 1 hour,No,Not Recovered,1
TXN682663361540,11-11-2023,21:24:28,Saturday,Fake UPI App,Electricity Bill Disconnection,8300,PhonePe,Collect Request,acct6766@ybl,user2377@ibl,SBI,Telangana,26-35,Male,Homemaker,iOS,Yes,No,1-6 hours,Yes,Fully Recovered,1
TXN224377836474,15-06-2024,09:25:32,Saturday,QR Code Swap,Refund Processing,3800,Google Pay,P2P,pay2887@okaxis,user5361@oksbi,ICICI Bank,Maharashtra,18-25,Female,Student,Android,No,No,6-24 hours,No,Not Recovered,1
TXN913796480365,07-06-2023,14:17:14,Wednesday,Social Engineering,Prize/Lottery Win,16650,Paytm,P2P,txn4909@okicici,txn2137@okicici,Kotak Mahindra Bank,Uttar Pradesh,18-25,Female,Salaried Employee,Android,Yes,Yes,6-24 hours,Yes,Partially Recovered,1
TXN849760701556,09-10-2023,11:29:09,Monday,Remote Access Scam,Investment Scheme,8500,PhonePe,P2M,txn4740@apl,mb3741@okicici,Punjab National Bank,Uttar Pradesh,18-25,Male,Student,Feature Phone,No,No,6-24 hours,Yes,Not Recovered,1
TXN803207331196,06-07-2023,08:51:47,Thursday,Vishing,Refund Processing,7850,PhonePe,P2P,user3423@axl,pay3320@ibl,Bank of Baroda,Odisha,26-35,Male,Homemaker,iOS,Yes,Yes,1-3 days,No,Fully Recovered,1
TXN745924539252,22-08-2024,04:36:47,Thursday,OTP Sharing,Investment Scheme,2850,Google Pay,Collect Request,acct5526@ybl,pay1673@apl,Bank of Baroda,Gujarat,26-35,Female,Self-employed/Business,iOS,No,No,3-7 days,Yes,Not Recovered,1
TXN336399093479,19-03-2025,11:39:07,Wednesday,QR Code Swap,Prize/Lottery Win,3400,Google Pay,P2M,txn3022@okaxis,acct6010@okaxis,Other,Maharashtra,66+,Male,Student,Android,Yes,No,1-6 hours,No,Not Recovered,1
TXN802993805730,14-06-2024,11:53:00,Friday,Phishing,Loan Offer,1100,Google Pay,Collect Request,acct7923@axl,user5280@ybl,SBI,Madhya Pradesh,36-45,Female,Self-employed/Business,iOS,No,Yes,3-7 days,Yes,Not Recovered,1
TXN446578663878,02-12-2024,11:36:27,Monday,OTP Sharing,Refund Processing,4350,PhonePe,P2P,mb6858@paytm,txn8006@paytm,HDFC Bank,Telangana,46-55,Male,Self-employed/Business,Feature Phone,Yes,Yes,1-6 hours,No,Partially Recovered,1
TXN604736002246,04-06-2024,22:29:01,Tuesday,Social Engineering,Refund Processing,1350,Google Pay,P2M,user2387@okaxis,txn2753@ibl,Punjab National Bank,Karnataka,18-25,Female,Retired,iOS,No,Yes,< 1 hour,Yes,Partially Recovered,1
TXN108317338227,29-11-2024,07:18:36,Friday,QR Code Swap,Job Offer/Part-time Work,2250,Google Pay,P2M,acct4288@okhdfcbank,user1000@okicici,Axis Bank,Telangana,36-45,Male,Salaried Employee,Feature Phone,No,No,1-3 days,Yes,Not Recovered,1
TXN124207282522,09-12-2024,20:33:06,Monday,Vishing,Digital Arrest Threat,550,PhonePe,P2P,pay3321@oksbi,pay9380@apl,Canara Bank,West Bengal,26-35,Male,Student,iOS,No,Yes,1-3 days,No,Not Recovered,1
TXN144858697395,23-10-2023,13:18:18,Monday,OTP Sharing,Delivery Agent Scam,82300,Google Pay,P2M,txn3282@paytm,acct5536@okaxis,SBI,Uttar Pradesh,26-35,Male,Salaried Employee,Android,No,Yes,1-6 hours,Yes,Not Recovered,1
TXN812274479362,10-09-2023,12:54:55,Sunday,QR Code Swap,Job Offer/Part-time Work,4900,PhonePe,P2M,acct7168@paytm,mb3955@apl,ICICI Bank,Delhi,36-45,Male,Salaried Employee,iOS,Yes,No,1-3 days,No,Not Recovered,1
TXN292761376717,03-02-2025,14:08:44,Monday,Vishing,Prize/Lottery Win,72800,PhonePe,P2M,acct7882@okhdfcbank,user5103@okhdfcbank,Punjab National Bank,Tamil Nadu,46-55,Male,Homemaker,Android,No,No,1-6 hours,No,Not Recovered,1
TXN971056614497,09-05-2023,20:04:28,Tuesday,SIM Swap,Job Offer/Part-time Work,5250,PhonePe,Collect Request,pay2409@okaxis,user4334@okaxis,SBI,Bihar,26-35,Female,Self-employed/Business,Android,No,No,1-6 hours,Yes,Not Recovered,1
TXN570036402204,22-08-2023,21:23:49,Tuesday,QR Code Swap,Prize/Lottery Win,5600,Google Pay,P2M,acct2161@okhdfcbank,pay9474@ybl,SBI,Uttar Pradesh,46-55,Female,Self-employed/Business,iOS,No,No,1-6 hours,No,Fully Recovered,1
TXN162786601848,13-07-2023,08:14:03,Thursday,Fake Collect Request,Investment Scheme,2900,PhonePe,P2P,mb2816@paytm,txn1491@okaxis,SBI,West Bengal,26-35,Female,Student,Android,Yes,No,1-6 hours,No,Not Recovered,1
TXN914317843435,12-03-2024,13:12:21,Tuesday,Social Engineering,Prize/Lottery Win,900,Google Pay,Collect Request,mb2320@apl,acct3121@ybl,SBI,Delhi,46-55,Female,Daily Wage Worker,Feature Phone,No,No,6-24 hours,Yes,Partially Recovered,1
TXN240425847832,13-05-2023,08:31:32,Saturday,Vishing,Delivery Agent Scam,3950,PhonePe,P2P,acct7993@apl,pay2893@paytm,Canara Bank,Maharashtra,46-55,Female,Retired,Android,Yes,No,6-24 hours,No,Partially Recovered,1
TXN148458380763,30-07-2023,21:57:23,Sunday,Vishing,Delivery Agent Scam,2250,PhonePe,P2M,txn6728@oksbi,txn3125@axl,Axis Bank,Maharashtra,18-25,Male,Retired,Android,Yes,Yes,1-3 days,Yes,Not Recovered,1
TXN478189039683,03-08-2024,16:42:04,Saturday,Phishing,Loan Offer,63500,Paytm,P2P,acct8966@ybl,user4335@okicici,Other,Delhi,46-55,Male,Salaried Employee,iOS,No,Yes,6-24 hours,Yes,Not Recovered,1
TXN522549998744,15-09-2024,10:47:35,Sunday,Phishing,KYC Update Required,2600,Google Pay,Collect Request,acct1727@oksbi,pay7214@okicici,Canara Bank,Karnataka,26-35,Male,Student,Android,No,Yes,1-6 hours,Yes,Under Investigation,1
TXN163361078655,04-02-2025,13:03:42,Tuesday,Vishing,Refund Processing,7850,PhonePe,Collect Request,user7358@ybl,mb8594@axl,Kotak Mahindra Bank,Bihar,56-65,Female,Salaried Employee,Android,No,No,6-24 hours,No,Not Recovered,1
TXN820620033728,07-11-2024,17:49:33,Thursday,Vishing,Impersonation of Known Person,80650,PhonePe,P2M,mb1202@okhdfcbank,txn6259@ybl,SBI,Gujarat,56-65,Male,Student,Android,Yes,Yes,1-6 hours,No,Not Recovered,1
TXN291685842884,01-10-2023,13:01:28,Sunday,Phishing,Refund Processing,1250,PhonePe,Collect Request,pay1812@oksbi,user1630@okicici,Punjab National Bank,Delhi,46-55,Male,Salaried Employee,Android,No,Yes,1-6 hours,Yes,Partially Recovered,1
TXN728464478520,01-03-2025,14:28:37,Saturday,Vishing,Investment Scheme,6850,PhonePe,P2M,txn7815@okhdfcbank,acct5638@okicici,HDFC Bank,Karnataka,46-55,Male,Student,Android,Yes,Yes,1-6 hours,Yes,Not Recovered,1
TXN481018747564,26-04-2023,11:50:23,Wednesday,Vishing,Refund Processing,4650,PhonePe,P2P,pay7206@okaxis,pay7243@okhdfcbank,SBI,Uttar Pradesh,56-65,Male,Salaried Employee,Android,No,No,1-6 hours,No,Not Recovered,1
TXN945245294432,19-06-2023,22:14:36,Monday,QR Code Swap,Electricity Bill Disconnection,9500,Paytm,P2M,txn4782@paytm,txn2890@oksbi,Punjab National Bank,Gujarat,36-45,Male,Self-employed/Business,Android,Yes,No,1-6 hours,No,Not Recovered,1
TXN416950787890,29-06-2024,18:56:26,Saturday,Vishing,Prize/Lottery Win,4050,PhonePe,P2M,txn6142@okhdfcbank,user7692@axl,Canara Bank,Karnataka,26-35,Male,Daily Wage Worker,Feature Phone,No,Yes,1-6 hours,No,Fully Recovered,1
TXN488361073404,30-08-2024,23:36:31,Friday,OTP Sharing,Loan Offer,24750,PhonePe,P2M,pay7591@apl,pay5806@okhdfcbank,ICICI Bank,Telangana,26-35,Male,Retired,Android,Yes,Yes,1-3 days,Yes,Not Recovered,1
TXN192382057852,10-03-2024,21:57:21,Sunday,Fake Collect Request,Loan Offer,5350,Paytm,P2M,pay1127@ibl,acct7215@ibl,ICICI Bank,Karnataka,56-65,Female,Homemaker,iOS,No,No,1-3 days,No,Partially Recovered,1
TXN573351269216,23-06-2024,09:46:37,Sunday,Vishing,Investment Scheme,13800,Paytm,P2M,mb5558@ibl,user6690@ybl,ICICI Bank,Maharashtra,26-35,Female,Self-employed/Business,Android,No,No,1-6 hours,No,Not Recovered,1
TXN978483659648,17-09-2023,08:17:31,Sunday,QR Code Swap,Refund Processing,34450,PhonePe,P2P,pay1109@paytm,user7054@oksbi,SBI,Bihar,26-35,Female,Self-employed/Business,Android,No,No,1-6 hours,Yes,Not Recovered,1
